Z,N,energy,bet2,correctedRMS,bet2p,bet2n,bet4,bet4p,bet4n,epairp,epairn,unknown_c10,unknown_c11,iter,rms,rmsp,rmsn,jz_p,jz_n,j,extra_c19,extra_c21,extra_c22,extra_c23,extra_c24,Nmass,Ncharge
109,170,-2.018355E+03,2.176204E-01,6.196678E+00,2.269865E-01,2.116150E-01,-4.021069E-02,-3.840718E-02,-4.136706E-02,-8.780000E+00,-4.546000E+01,-9.086350E-01,-2.080584E+00,8001,6.183830E+00,6.154117E+00,6.202807E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.576396E+00,1.152671E+03,4.369680E+01,0.000000E+00,279,109
109,171,-2.024313E+03,2.138457E-01,6.205072E+00,2.231335E-01,2.079254E-01,-3.799731E-02,-3.628440E-02,-3.908917E-02,-9.900000E+00,-4.979000E+01,-9.664476E-01,-2.179918E+00,8001,6.194509E+00,6.162767E+00,6.214658E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.584711E+00,1.135810E+03,4.568010E+01,0.000000E+00,280,109
109,172,-2.030144E+03,2.088566E-01,6.212403E+00,2.180722E-01,2.030165E-01,-3.586869E-02,-3.424334E-02,-3.689872E-02,-1.099000E+01,-5.351000E+01,-1.019062E+00,-2.264573E+00,8001,6.203925E+00,6.170337E+00,6.225118E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.591647E+00,1.112688E+03,4.726060E+01,0.000000E+00,281,109
109,173,-2.035891E+03,2.032075E-01,6.219181E+00,2.123143E-01,1.974696E-01,-3.368361E-02,-3.212673E-02,-3.466454E-02,-1.208000E+01,-5.703000E+01,-1.068948E+00,-2.340201E+00,8001,6.212811E+00,6.177352E+00,6.235048E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.597898E+00,1.085878E+03,4.874050E+01,0.000000E+00,282,109
109,174,-2.041545E+03,1.968978E-01,6.225395E+00,2.058653E-01,1.912803E-01,-3.144269E-02,-2.994769E-02,-3.237922E-02,-1.315000E+01,-6.025000E+01,-1.115223E+00,-2.408200E+00,8001,6.221071E+00,6.183799E+00,6.244306E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.603449E+00,1.055382E+03,5.003680E+01,0.000000E+00,283,109
109,175,-2.047117E+03,1.903712E-01,6.231316E+00,1.991508E-01,1.849027E-01,-2.918963E-02,-2.774395E-02,-3.009007E-02,-1.418000E+01,-6.329000E+01,-1.157436E+00,-2.470000E+00,8001,6.229044E+00,6.189953E+00,6.253268E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.608685E+00,1.023364E+03,5.124550E+01,0.000000E+00,284,109
109,176,-2.052636E+03,1.840476E-01,6.237270E+00,1.925857E-01,1.787598E-01,-2.688210E-02,-2.549712E-02,-2.773985E-02,-1.517000E+01,-6.641000E+01,-1.196672E+00,-2.528332E+00,8001,6.237175E+00,6.196141E+00,6.262453E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.614038E+00,9.919497E+02,5.253710E+01,0.000000E+00,285,109
109,177,-2.058021E+03,1.769759E-01,6.242438E+00,1.852646E-01,1.718715E-01,-2.462952E-02,-2.329504E-02,-2.545131E-02,-1.606000E+01,-6.889000E+01,-1.229971E+00,-2.575255E+00,8001,6.244344E+00,6.201534E+00,6.270561E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.618434E+00,9.564718E+02,5.350200E+01,0.000000E+00,286,109
109,178,-2.063322E+03,1.713867E-01,6.248049E+00,1.794417E-01,1.664542E-01,-2.249415E-02,-2.126364E-02,-2.324765E-02,-1.680000E+01,-7.136000E+01,-1.257419E+00,-2.620411E+00,8001,6.251940E+00,6.207365E+00,6.279079E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.623557E+00,9.285677E+02,5.446190E+01,0.000000E+00,287,109
109,179,-2.068560E+03,1.648491E-01,6.253188E+00,1.725812E-01,1.601406E-01,-2.026386E-02,-1.898527E-02,-2.104245E-02,-1.756000E+01,-7.375000E+01,-1.284424E+00,-2.661534E+00,8001,6.259241E+00,6.212726E+00,6.287397E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.628089E+00,8.951398E+02,5.542340E+01,0.000000E+00,288,109
109,180,-2.073648E+03,1.584383E-01,6.257953E+00,1.658838E-01,1.539296E-01,-1.814964E-02,-1.693852E-02,-1.888305E-02,-1.818000E+01,-7.557000E+01,-1.305303E+00,-2.693357E+00,8001,6.265940E+00,6.217702E+00,6.294970E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.632232E+00,8.623922E+02,5.611350E+01,0.000000E+00,289,109
109,181,-2.078636E+03,1.519863E-01,6.262472E+00,1.591193E-01,1.476908E-01,-1.613661E-02,-1.499215E-02,-1.682582E-02,-1.873000E+01,-7.716000E+01,-1.323194E+00,-2.718661E+00,8001,6.272424E+00,6.222428E+00,6.302340E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.636148E+00,8.291323E+02,5.676670E+01,0.000000E+00,290,109
109,182,-2.083545E+03,1.469216E-01,6.267534E+00,1.537799E-01,1.428141E-01,-1.418791E-02,-1.309341E-02,-1.484341E-02,-1.922000E+01,-7.888000E+01,-1.338828E+00,-2.748645E+00,8001,6.279439E+00,6.227690E+00,6.310228E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.640845E+00,8.031512E+02,5.739380E+01,0.000000E+00,291,109
109,183,-2.088378E+03,1.432787E-01,6.273116E+00,1.498749E-01,1.393498E-01,-1.231707E-02,-1.127793E-02,-1.293601E-02,-1.963000E+01,-8.075000E+01,-1.352509E+00,-2.781444E+00,8001,6.287004E+00,6.233468E+00,6.318677E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.646299E+00,7.845483E+02,5.806210E+01,0.000000E+00,292,109
109,184,-2.092991E+03,1.476719E-01,6.280827E+00,1.542023E-01,1.438034E-01,-1.009896E-02,-9.002147E-03,-1.074871E-02,-1.967000E+01,-8.284000E+01,-1.354264E+00,-2.813087E+00,8001,6.296947E+00,6.241360E+00,6.329646E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.654929E+00,8.090429E+02,5.889520E+01,0.000000E+00,293,109
109,185,-2.097874E+03,1.399053E-01,6.285608E+00,1.456588E-01,1.365154E-01,-7.508283E-03,-7.721452E-03,-7.382686E-03,-2.038000E+01,-8.522000E+01,-1.377436E+00,-2.853895E+00,8001,6.304255E+00,6.246345E+00,6.338128E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.659142E+00,7.659560E+02,5.972530E+01,0.000000E+00,294,109
109,186,-2.102491E+03,1.401302E-01,6.292611E+00,1.456862E-01,1.368742E-01,-5.879987E-03,-6.118909E-03,-5.739974E-03,-2.068000E+01,-8.758000E+01,-1.387718E+00,-2.893900E+00,8001,6.313369E+00,6.253537E+00,6.348170E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.666579E+00,7.678364E+02,6.052430E+01,0.000000E+00,295,109
109,187,-2.106975E+03,1.394444E-01,6.298883E+00,1.447557E-01,1.363485E-01,-4.184935E-03,-4.450056E-03,-4.030400E-03,-2.092000E+01,-8.941000E+01,-1.395215E+00,-2.923023E+00,8001,6.321711E+00,6.259992E+00,6.357409E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.673109E+00,7.646555E+02,6.117720E+01,0.000000E+00,296,109
109,188,-2.111448E+03,1.432712E-01,6.307127E+00,1.484737E-01,1.402549E-01,-2.589516E-03,-2.801269E-03,-2.466744E-03,-2.107000E+01,-9.198000E+01,-1.401138E+00,-2.964980E+00,8001,6.332086E+00,6.268421E+00,6.368707E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.682243E+00,7.860610E+02,6.204470E+01,0.000000E+00,297,109
109,190,-2.120175E+03,1.524255E-01,6.323671E+00,1.574178E-01,1.495616E-01,5.413626E-04,5.854341E-04,5.160794E-04,-2.119000E+01,-9.674000E+01,-1.406041E+00,-3.035509E+00,8001,6.353220E+00,6.285324E+00,6.391846E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.700713E+00,8.371506E+02,6.374100E+01,0.000000E+00,299,109
109,192,-2.128534E+03,1.652767E-01,6.341370E+00,1.702769E-01,1.624381E-01,4.449149E-03,4.662650E-03,4.327942E-03,-2.095000E+01,-1.005400E+02,-1.398764E+00,-3.085233E+00,8001,6.375030E+00,6.303365E+00,6.415359E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.720690E+00,9.095692E+02,6.517390E+01,0.000000E+00,301,109
110,147,-1.846530E+03,2.728121E-01,6.092350E+00,2.787118E-01,2.683973E-01,3.208692E-02,2.888801E-02,3.448066E-02,-1.348000E+01,-2.817000E+01,-1.166863E+00,-1.656669E+00,8001,6.036422E+00,6.046008E+00,6.029239E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.482529E+00,1.352216E+03,3.400630E+01,0.000000E+00,257,110
110,148,-1.855680E+03,2.725339E-01,6.095004E+00,2.784126E-01,2.681646E-01,2.836480E-02,2.521332E-02,3.070712E-02,-1.255000E+01,-2.667000E+01,-1.121642E+00,-1.607778E+00,8001,6.040688E+00,6.048827E+00,6.034631E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.484519E+00,1.354266E+03,3.318070E+01,0.000000E+00,258,110
110,149,-1.864729E+03,2.719308E-01,6.098049E+00,2.777959E-01,2.676008E-01,2.403151E-02,2.097411E-02,2.628866E-02,-1.172000E+01,-2.556000E+01,-1.079913E+00,-1.569189E+00,8001,6.045356E+00,6.051960E+00,6.040476E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.486957E+00,1.354755E+03,3.258350E+01,0.000000E+00,259,110
110,150,-1.873624E+03,2.709450E-01,6.100644E+00,2.768205E-01,2.666364E-01,1.943194E-02,1.648225E-02,2.159505E-02,-1.086000E+01,-2.429000E+01,-1.036129E+00,-1.525416E+00,8001,6.049597E+00,6.054713E+00,6.045843E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.488840E+00,1.353471E+03,3.184830E+01,0.000000E+00,260,110
110,151,-1.882394E+03,2.695947E-01,6.103611E+00,2.754949E-01,2.652965E-01,1.446610E-02,1.166445E-02,1.650703E-02,-1.011000E+01,-2.336000E+01,-9.966451E-01,-1.492958E+00,8001,6.054145E+00,6.057776E+00,6.051499E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.491154E+00,1.350441E+03,3.130450E+01,0.000000E+00,261,110
110,152,-1.891004E+03,2.680389E-01,6.106620E+00,2.739885E-01,2.637333E-01,9.297356E-03,6.677557E-03,1.119326E-02,-9.410000E+00,-2.251000E+01,-9.590797E-01,-1.463116E+00,8001,6.058789E+00,6.060948E+00,6.057226E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.493494E+00,1.346486E+03,3.076880E+01,0.000000E+00,262,110
110,153,-1.899491E+03,2.661872E-01,6.110530E+00,2.722156E-01,2.618530E-01,3.799561E-03,1.412505E-03,5.515746E-03,-8.870000E+00,-2.234000E+01,-9.296623E-01,-1.456077E+00,8001,6.064329E+00,6.064971E+00,6.063868E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.496869E+00,1.341175E+03,3.068520E+01,0.000000E+00,263,110
110,154,-1.907804E+03,2.641170E-01,6.114319E+00,2.702512E-01,2.597354E-01,-1.783992E-03,-3.897067E-03,-2.746517E-04,-8.360000E+00,-2.207000E+01,-9.007955E-01,-1.446873E+00,8001,6.069775E+00,6.068924E+00,6.070383E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.500091E+00,1.334869E+03,3.051320E+01,0.000000E+00,264,110
110,155,-1.915965E+03,2.618195E-01,6.118359E+00,2.680780E-01,2.573780E-01,-7.432190E-03,-9.250165E-03,-6.142014E-03,-7.890000E+00,-2.190000E+01,-8.739592E-01,-1.440756E+00,8001,6.075383E+00,6.073068E+00,6.077026E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.503596E+00,1.327477E+03,3.041240E+01,0.000000E+00,265,110
110,156,-1.923999E+03,2.592956E-01,6.122608E+00,2.656992E-01,2.547802E-01,-1.303185E-02,-1.452654E-02,-1.197790E-02,-7.490000E+00,-2.197000E+01,-8.501032E-01,-1.440890E+00,8001,6.081289E+00,6.077473E+00,6.083978E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.507323E+00,1.319005E+03,3.050050E+01,0.000000E+00,266,110
110,157,-1.931882E+03,2.566494E-01,6.126785E+00,2.632209E-01,2.520451E-01,-1.861666E-02,-1.978269E-02,-1.779969E-02,-7.080000E+00,-2.183000E+01,-8.248228E-01,-1.434155E+00,8001,6.087031E+00,6.081744E+00,6.090733E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.510964E+00,1.309975E+03,3.045460E+01,0.000000E+00,267,110
110,158,-1.939624E+03,2.538093E-01,6.130800E+00,2.605594E-01,2.491099E-01,-2.405241E-02,-2.492843E-02,-2.344252E-02,-6.660000E+00,-2.159000E+01,-7.984673E-01,-1.423796E+00,8001,6.092591E+00,6.085898E+00,6.097246E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.514383E+00,1.299965E+03,3.033440E+01,0.000000E+00,268,110
110,159,-1.947225E+03,2.508377E-01,6.134635E+00,2.577671E-01,2.460438E-01,-2.933356E-02,-2.989560E-02,-2.894473E-02,-6.250000E+00,-2.113000E+01,-7.712630E-01,-1.406024E+00,8001,6.097915E+00,6.089815E+00,6.103513E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.517597E+00,1.289231E+03,3.005580E+01,0.000000E+00,269,110
110,160,-1.954684E+03,2.477273E-01,6.138306E+00,2.548435E-01,2.428349E-01,-3.437798E-02,-3.463350E-02,-3.420232E-02,-5.850000E+00,-2.057000E+01,-7.442828E-01,-1.385177E+00,8001,6.103106E+00,6.093615E+00,6.109622E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.520603E+00,1.277766E+03,2.970680E+01,0.000000E+00,270,110
110,161,-1.962008E+03,2.444811E-01,6.142230E+00,2.517916E-01,2.394864E-01,-3.899154E-02,-3.892671E-02,-3.903583E-02,-5.520000E+00,-2.029000E+01,-7.213746E-01,-1.372710E+00,8001,6.108569E+00,6.097633E+00,6.116031E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.523904E+00,1.265579E+03,2.957530E+01,0.000000E+00,271,110
110,162,-1.969165E+03,2.410969E-01,6.146455E+00,2.486224E-01,2.359870E-01,-4.299809E-02,-4.265108E-02,-4.323371E-02,-5.300000E+00,-2.035000E+01,-7.049682E-01,-1.374305E+00,8001,6.114400E+00,6.102014E+00,6.122797E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.527525E+00,1.252722E+03,2.962540E+01,0.000000E+00,272,110
110,163,-1.976166E+03,2.376082E-01,6.151728E+00,2.453752E-01,2.323666E-01,-4.607349E-02,-4.544442E-02,-4.649802E-02,-5.280000E+00,-2.140000E+01,-7.022702E-01,-1.409855E+00,8001,6.121414E+00,6.107432E+00,6.130831E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.532348E+00,1.239389E+03,3.036230E+01,0.000000E+00,273,110
110,164,-1.983008E+03,2.340193E-01,6.157987E+00,2.420362E-01,2.286421E-01,-4.805164E-02,-4.719288E-02,-4.862763E-02,-5.470000E+00,-2.342000E+01,-7.143114E-01,-1.477225E+00,8001,6.129595E+00,6.113911E+00,6.140092E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.538267E+00,1.225507E+03,3.171780E+01,0.000000E+00,274,110
110,165,-1.989703E+03,2.303964E-01,6.165008E+00,2.386487E-01,2.248948E-01,-4.909130E-02,-4.805386E-02,-4.978293E-02,-5.830000E+00,-2.611000E+01,-7.375261E-01,-1.561762E+00,8001,6.138573E+00,6.121124E+00,6.150178E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.545057E+00,1.211293E+03,3.344570E+01,0.000000E+00,275,110
110,166,-1.996273E+03,2.265192E-01,6.172350E+00,2.349765E-01,2.209150E-01,-4.931051E-02,-4.807800E-02,-5.012724E-02,-6.350000E+00,-2.929000E+01,-7.701480E-01,-1.654425E+00,8001,6.148061E+00,6.128718E+00,6.160845E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.552144E+00,1.195544E+03,3.541690E+01,0.000000E+00,276,110
110,167,-2.002721E+03,2.224517E-01,6.179880E+00,2.310722E-01,2.167736E-01,-4.880529E-02,-4.749063E-02,-4.967124E-02,-6.990000E+00,-3.264000E+01,-8.085274E-01,-1.749636E+00,8001,6.157600E+00,6.136448E+00,6.171492E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.559411E+00,1.178517E+03,3.731360E+01,0.000000E+00,277,110
110,168,-2.009067E+03,2.180940E-01,6.187374E+00,2.268344E-01,2.123711E-01,-4.770455E-02,-4.633915E-02,-4.859856E-02,-7.750000E+00,-3.615000E+01,-8.518562E-01,-1.844513E+00,8001,6.167178E+00,6.144210E+00,6.182171E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.566568E+00,1.159687E+03,3.920100E+01,0.000000E+00,278,110
110,169,-2.015320E+03,2.133425E-01,6.194865E+00,2.221595E-01,2.076036E-01,-4.607875E-02,-4.470049E-02,-4.697584E-02,-8.610000E+00,-3.976000E+01,-8.988655E-01,-1.938474E+00,8001,6.176673E+00,6.151898E+00,6.192746E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.573674E+00,1.138508E+03,4.102120E+01,0.000000E+00,279,110
110,170,-2.021493E+03,2.081484E-01,6.202079E+00,2.170156E-01,2.024108E-01,-4.403835E-02,-4.270206E-02,-4.490301E-02,-9.560000E+00,-4.340000E+01,-9.475362E-01,-2.028259E+00,8001,6.186014E+00,6.159390E+00,6.203181E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.580395E+00,1.114803E+03,4.280070E+01,0.000000E+00,280,110
110,171,-2.027611E+03,2.033206E-01,6.209710E+00,2.121615E-01,1.976335E-01,-4.176299E-02,-4.044657E-02,-4.260981E-02,-1.058000E+01,-4.735000E+01,-9.975074E-01,-2.119513E+00,8001,6.195801E+00,6.167218E+00,6.214118E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.587700E+00,1.092461E+03,4.467720E+01,0.000000E+00,281,110
110,172,-2.033607E+03,1.973104E-01,6.216217E+00,2.061054E-01,1.916858E-01,-3.936766E-02,-3.808158E-02,-4.019016E-02,-1.157000E+01,-5.070000E+01,-1.043133E+00,-2.196808E+00,8001,6.204376E+00,6.174006E+00,6.223720E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.593550E+00,1.063793E+03,4.616250E+01,0.000000E+00,282,110
110,173,-2.039521E+03,1.906503E-01,6.222356E+00,1.993518E-01,1.851175E-01,-3.688087E-02,-3.560392E-02,-3.769281E-02,-1.256000E+01,-5.387000E+01,-1.086441E+00,-2.265393E+00,8001,6.212507E+00,6.180323E+00,6.232885E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.598960E+00,1.031366E+03,4.756170E+01,0.000000E+00,283,110
110,174,-2.045341E+03,1.835117E-01,6.227922E+00,1.920790E-01,1.780956E-01,-3.431380E-02,-3.305351E-02,-3.511053E-02,-1.351000E+01,-5.674000E+01,-1.125768E+00,-2.326415E+00,8001,6.220116E+00,6.186173E+00,6.241479E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.603667E+00,9.960796E+02,4.877770E+01,0.000000E+00,284,110
110,175,-2.051071E+03,1.759870E-01,6.233214E+00,1.843748E-01,1.707146E-01,-3.172710E-02,-3.048147E-02,-3.251007E-02,-1.440000E+01,-5.934000E+01,-1.161080E+00,-2.379671E+00,8001,6.227322E+00,6.191629E+00,6.249654E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.608097E+00,9.583700E+02,4.987100E+01,0.000000E+00,285,110
110,176,-2.056750E+03,1.689892E-01,6.238651E+00,1.771443E-01,1.638922E-01,-2.913669E-02,-2.792918E-02,-2.989139E-02,-1.527000E+01,-6.212000E+01,-1.194414E+00,-2.432019E+00,8001,6.234921E+00,6.197358E+00,6.258284E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.612793E+00,9.229388E+02,5.108840E+01,0.000000E+00,286,110
110,177,-2.062280E+03,1.613417E-01,6.243375E+00,1.692551E-01,1.564238E-01,-2.663149E-02,-2.544846E-02,-2.736670E-02,-1.600000E+01,-6.413000E+01,-1.220497E+00,-2.470058E+00,8001,6.241500E+00,6.202229E+00,6.265782E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.616677E+00,8.838901E+02,5.192520E+01,0.000000E+00,287,110
110,178,-2.067740E+03,1.553795E-01,6.248683E+00,1.630704E-01,1.506267E-01,-2.435430E-02,-2.325653E-02,-2.503269E-02,-1.665000E+01,-6.637000E+01,-1.244122E+00,-2.511834E+00,8001,6.248816E+00,6.207820E+00,6.274016E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.621448E+00,8.535691E+02,5.284760E+01,0.000000E+00,288,110
110,179,-2.073159E+03,1.488761E-01,6.254005E+00,1.562401E-01,1.443508E-01,-2.189072E-02,-2.072440E-02,-2.260745E-02,-1.735000E+01,-6.879000E+01,-1.268758E+00,-2.554964E+00,8001,6.256231E+00,6.213285E+00,6.282477E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.626277E+00,8.197085E+02,5.385040E+01,0.000000E+00,289,110
110,180,-2.078412E+03,1.425144E-01,6.258707E+00,1.495922E-01,1.381890E-01,-1.963342E-02,-1.851910E-02,-2.031439E-02,-1.789000E+01,-7.050000E+01,-1.286732E+00,-2.585783E+00,8001,6.262928E+00,6.218264E+00,6.290067E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.630400E+00,7.866401E+02,5.453150E+01,0.000000E+00,290,110
110,181,-2.083616E+03,1.384090E-01,6.264491E+00,1.451284E-01,1.343254E-01,-1.742703E-02,-1.639915E-02,-1.805170E-02,-1.840000E+01,-7.271000E+01,-1.304210E+00,-2.624042E+00,8001,6.270730E+00,6.224175E+00,6.298854E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.636093E+00,7.649202E+02,5.542110E+01,0.000000E+00,291,110
110,182,-2.088697E+03,1.337200E-01,6.269736E+00,1.401606E-01,1.298274E-01,-1.540672E-02,-1.442517E-02,-1.599996E-02,-1.886000E+01,-7.455000E+01,-1.319499E+00,-2.657463E+00,8001,6.278020E+00,6.229695E+00,6.307049E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.641072E+00,7.404280E+02,5.610830E+01,0.000000E+00,292,110
110,183,-2.093700E+03,1.303709E-01,6.275687E+00,1.365490E-01,1.266573E-01,-1.355716E-02,-1.261450E-02,-1.412379E-02,-1.930000E+01,-7.662000E+01,-1.334345E+00,-2.695133E+00,8001,6.285882E+00,6.235752E+00,6.315823E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.647050E+00,7.229954E+02,5.685520E+01,0.000000E+00,293,110
110,184,-2.098581E+03,1.278944E-01,6.281528E+00,1.338076E-01,1.243592E-01,-1.176745E-02,-1.088709E-02,-1.229375E-02,-1.966000E+01,-7.847000E+01,-1.346136E+00,-2.727010E+00,8001,6.293794E+00,6.241867E+00,6.324634E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.652947E+00,7.100914E+02,5.755300E+01,0.000000E+00,294,110
110,185,-2.103483E+03,1.257098E-01,6.287937E+00,1.311112E-01,1.224982E-01,-9.181402E-03,-9.256157E-03,-9.136953E-03,-2.011000E+01,-8.105000E+01,-1.361498E+00,-2.770400E+00,8001,6.302660E+00,6.248377E+00,6.334716E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.659576E+00,6.973587E+02,5.850910E+01,0.000000E+00,295,110
110,186,-2.108272E+03,1.258077E-01,6.295010E+00,1.309970E-01,1.227388E-01,-7.750910E-03,-7.800394E-03,-7.721645E-03,-2.049000E+01,-8.370000E+01,-1.374914E+00,-2.817301E+00,8001,6.311985E+00,6.255735E+00,6.345017E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.667094E+00,6.983251E+02,5.941680E+01,0.000000E+00,296,110
110,187,-2.112920E+03,1.252150E-01,6.301597E+00,1.301588E-01,1.223069E-01,-6.223994E-03,-6.275351E-03,-6.193784E-03,-2.078000E+01,-8.578000E+01,-1.384539E+00,-2.852458E+00,8001,6.320551E+00,6.262409E+00,6.354504E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.674042E+00,6.954185E+02,6.014460E+01,0.000000E+00,297,110
110,188,-2.117563E+03,1.278552E-01,6.309504E+00,1.326559E-01,1.250463E-01,-4.964080E-03,-4.922608E-03,-4.988346E-03,-2.108000E+01,-8.864000E+01,-1.395554E+00,-2.901523E+00,8001,6.330746E+00,6.270606E+00,6.365671E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.682684E+00,7.103503E+02,6.110150E+01,0.000000E+00,298,110
110,189,-2.122126E+03,1.314297E-01,6.317841E+00,1.361217E-01,1.286990E-01,-3.683954E-03,-3.537875E-03,-3.768973E-03,-2.131000E+01,-9.144000E+01,-1.404093E+00,-2.948212E+00,8001,6.341155E+00,6.279032E+00,6.377033E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.691918E+00,7.305390E+02,6.203340E+01,0.000000E+00,299,110
110,190,-2.126616E+03,1.355913E-01,6.325850E+00,1.401420E-01,1.329567E-01,-2.462527E-03,-2.223323E-03,-2.601014E-03,-2.147000E+01,-9.411000E+01,-1.410043E+00,-2.988598E+00,8001,6.351651E+00,6.287330E+00,6.388594E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.700809E+00,7.537910E+02,6.297720E+01,0.000000E+00,300,110
110,191,-2.131013E+03,1.407237E-01,6.334606E+00,1.452279E-01,1.381297E-01,-8.637771E-04,-6.673944E-04,-9.768770E-04,-2.158000E+01,-9.661000E+01,-1.414410E+00,-3.026492E+00,8001,6.362357E+00,6.296166E+00,6.400167E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.710597E+00,7.828816E+02,6.384080E+01,0.000000E+00,301,110
110,192,-2.135282E+03,1.467737E-01,6.343188E+00,1.512965E-01,1.441825E-01,6.860177E-04,9.373799E-04,5.420082E-04,-2.154000E+01,-9.862000E+01,-1.413839E+00,-3.054371E+00,8001,6.372970E+00,6.305033E+00,6.411568E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.720184E+00,8.174013E+02,6.457950E+01,0.000000E+00,302,110
110,193,-2.139454E+03,1.543742E-01,6.352405E+00,1.589470E-01,1.517679E-01,2.522777E-03,2.790459E-03,2.370212E-03,-2.138000E+01,-1.002500E+02,-1.408901E+00,-3.075859E+00,8001,6.383903E+00,6.314317E+00,6.423226E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.730652E+00,8.606290E+02,6.518770E+01,0.000000E+00,303,110
